t,S(t),C(t),effort(t),mean_abs_error,fluidity,entropy_S,gamma,En_mean(t),On_mean(t)
88.900000,0.239050,0.707388,0.025716,0.106567,0.000000,0.782434,0.400000,-0.078878,0.019124
88.950000,0.133241,0.707388,0.032871,0.143934,0.000000,0.788327,0.400000,-0.073387,0.010659
89,0.387399,0.707388,0.084547,0.099985,0.000000,0.789542,0.400000,-0.068855,0.030992
89.050000,-0.341400,0.707388,0.047973,0.105221,0.000000,0.818478,0.400000,-0.062905,-0.027312
89.100000,0.311498,0.707388,0.043543,0.146460,0.000000,0.793572,0.400000,-0.061969,0.024920
89.150000,-0.873306,0.707388,0.082774,0.158422,0.000000,0.785902,0.400000,-0.056855,-0.069864
89.200000,0.011649,0.707388,0.049227,0.089036,0.000000,0.789837,0.400000,-0.059664,0.000932
89.250000,0.590582,0.707388,0.056573,0.132801,0.000000,0.776870,0.400000,-0.056605,0.047247
89.300000,-0.446071,0.707388,0.042710,0.127393,0.000000,0.762968,0.400000,-0.049953,-0.035686
89.350000,0.045020,0.707388,0.038058,0.115275,0.000000,0.759867,0.400000,-0.050342,0.003602
89.400000,0.107383,0.707388,0.053849,0.071171,0.000000,0.758337,0.400000,-0.047534,0.008591
89.450000,1.135370,0.707388,0.041651,0.135292,0.000000,0.702515,0.400000,-0.044462,0.090830
89.500000,0.098453,0.707388,0.023144,0.114644,0.000000,0.686866,0.400000,-0.034891,0.007876
89.550000,-0.394697,0.707388,0.036068,0.134049,0.000000,0.692916,0.400000,-0.032509,-0.031576
89.600000,0.069882,0.707388,0.064285,0.102949,0.000000,0.682532,0.400000,-0.033438,0.005591
89.650000,-0.356560,0.707388,0.029177,0.076632,0.000000,0.684978,0.400000,-0.031314,-0.028525
89.700000,0.143192,0.707388,0.050668,0.112025,0.000000,0.717423,0.400000,-0.032056,0.011455
89.750000,-0.070072,0.707388,0.065190,0.130491,0.000000,0.723635,0.400000,-0.029526,-0.005606
89.800000,-0.256972,0.707388,0.055278,0.085457,0.000000,0.717301,0.400000,-0.028504,-0.020558
89.850000,-0.642995,0.707388,0.030784,0.072517,0.000000,0.711946,0.400000,-0.028742,-0.051440
89.900000,0.131624,0.707388,0.032693,0.070114,0.000000,0.709209,0.400000,-0.031466,0.010530
89.950000,0.029379,0.707388,0.044791,0.055911,0.000000,0.701304,0.400000,-0.029041,0.002350
90,-0.238148,0.707388,0.035111,0.098893,0.000000,0.692247,0.400000,-0.027399,-0.019052
90.050000,-0.206965,0.707388,0.063020,0.162857,0.000000,0.675579,0.400000,-0.027570,-0.016557
90.100000,-0.216794,0.707388,0.045504,0.083424,0.000000,0.675030,0.400000,-0.027531,-0.017344
90.150000,0.098923,0.707388,0.036926,0.135329,0.000000,0.669495,0.400000,-0.027557,0.007914
90.200000,-1.125624,0.707388,0.076119,0.074820,0.000000,0.651794,0.400000,-0.025539,-0.090050
90.250000,0.098749,0.707388,0.095367,0.119681,0.000000,0.657948,0.400000,-0.031547,0.007900
90.300000,0.098067,0.707388,0.062285,0.150612,0.000000,0.647216,0.400000,-0.029331,0.007845
90.350000,-0.157426,0.707388,0.023728,0.106639,0.000000,0.665038,0.400000,-0.027230,-0.012594
90.400000,0.161932,0.707388,0.034578,0.156354,0.000000,0.668769,0.400000,-0.026887,0.012955
90.450000,-0.758831,0.707388,0.075306,0.101298,0.000000,0.682870,0.400000,-0.024495,-0.060706
90.500000,0.152675,0.707388,0.081870,0.126919,0.000000,0.684343,0.400000,-0.028181,0.012214
90.550000,0.317285,0.707388,0.034745,0.104578,0.000000,0.699124,0.400000,-0.025784,0.025383
90.600000,-1.259552,0.707388,0.066239,0.090769,0.000000,0.726777,0.400000,-0.022441,-0.100764
90.650000,-1.512384,0.707388,0.025110,0.091520,0.000000,0.728208,0.400000,-0.029471,-0.120991
90.700000,0.193779,0.707388,0.032176,0.103356,0.000000,0.712912,0.400000,-0.037786,0.015502
90.750000,0.497116,0.707388,0.050215,0.121581,0.000000,0.766842,0.400000,-0.034642,0.039769
90.800000,-0.893125,0.707388,0.081581,0.056001,0.000000,0.831895,0.400000,-0.029693,-0.071450
90.850000,0.659476,0.707388,0.038677,0.111162,0.000000,0.832116,0.400000,-0.033988,0.052758
90.900000,1.461540,0.707388,0.031135,0.144944,0.000000,0.884940,0.400000,-0.028021,0.116923
90.950000,0.420735,0.707388,0.031590,0.076194,0.000000,0.862308,0.400000,-0.017161,0.033659
91,0.602895,0.707388,0.027245,0.097983,0.000000,0.843431,0.400000,-0.013580,0.048232
91.050000,0.599730,0.707388,0.042067,0.091743,0.000000,0.856934,0.400000,-0.008999,0.047978
91.100000,0.850889,0.707388,0.053451,0.083012,0.000000,0.841773,0.400000,-0.004667,0.068071
91.150000,-0.615938,0.707388,0.028324,0.094863,0.000000,0.865124,0.400000,0.001073,-0.049275
91.200000,0.560318,0.707388,0.043763,0.126596,0.000000,0.863190,0.400000,-0.002967,0.044825
91.250000,0.824154,0.707388,0.056874,0.113881,0.000000,0.885949,0.400000,0.000808,0.065932
91.300000,-0.654239,0.707388,0.059863,0.124480,0.000000,0.863212,0.400000,0.006101,-0.052339
91.350000,-0.002490,0.707388,0.074251,0.139933,0.000000,0.854150,0.400000,0.001562,-0.000199
91.400000,0.514791,0.707388,0.052501,0.120659,0.000000,0.847412,0.400000,0.001468,0.041183
91.450000,0.279434,0.707388,0.101957,0.150764,0.000000,0.843138,0.400000,0.004726,0.022355
91.500000,-0.479736,0.707388,0.042469,0.091755,0.000000,0.841698,0.400000,0.006298,-0.038379
91.550000,0.542046,0.707388,0.055914,0.100289,0.000000,0.812432,0.400000,0.002878,0.043364
91.600000,1.360291,0.707388,0.033644,0.102581,0.000000,0.800372,0.400000,0.006243,0.108823
91.650000,-0.111884,0.707388,0.068140,0.113264,0.000000,0.780286,0.400000,0.014734,-0.008951
91.700000,-0.375412,0.707388,0.088855,0.063500,0.000000,0.805741,0.400000,0.013273,-0.030033
91.750000,0.527748,0.707388,0.060421,0.108365,0.000000,0.808573,0.400000,0.010180,0.042220
91.800000,0.720855,0.707388,0.038646,0.093655,0.000000,0.810459,0.400000,0.013087,0.057668
91.850000,-0.099528,0.707388,0.046087,0.045465,0.000000,0.760574,0.400000,0.017098,-0.007962
91.900000,0.550117,0.707388,0.056598,0.099622,0.000000,0.757102,0.400000,0.015599,0.044009
91.950000,0.425117,0.707388,0.029125,0.061967,0.000000,0.760496,0.400000,0.018379,0.034009
92,-0.265247,0.707388,0.027877,0.063849,0.000000,0.782702,0.400000,0.020212,-0.021220
92.050000,-0.972408,0.707388,0.021298,0.109600,0.000000,0.773861,0.400000,0.017484,-0.077793
92.100000,-0.570381,0.707388,0.018661,0.102586,0.000000,0.787459,0.400000,0.010317,-0.045631
92.150000,1.231647,0.707388,0.032358,0.107001,0.000000,0.783997,0.400000,0.006109,0.098532
92.200000,-0.035815,0.707388,0.047648,0.070204,0.000000,0.803536,0.400000,0.013775,-0.002865
92.250000,0.406443,0.707388,0.046794,0.107062,0.000000,0.800617,0.400000,0.012855,0.032515
92.300000,0.755169,0.707388,0.032299,0.070794,0.000000,0.813654,0.400000,0.014842,0.060414
92.350000,0.522143,0.707388,0.014254,0.066253,0.000000,0.785963,0.400000,0.018988,0.041771
92.400000,0.289634,0.707388,0.007542,0.091482,0.000000,0.785905,0.400000,0.021418,0.023171
92.450000,0.268359,0.707388,0.006126,0.069077,0.000000,0.787407,0.400000,0.022221,0.021469
92.500000,0.288000,0.707388,0.010910,0.087493,0.000000,0.789526,0.400000,0.022847,0.023040
92.550000,0.663793,0.707388,0.008986,0.091816,0.000000,0.776945,0.400000,0.023569,0.053103
92.600000,-0.177269,0.707388,0.021834,0.079896,0.000000,0.801523,0.400000,0.026686,-0.014182
92.650000,0.488369,0.707388,0.018077,0.111312,0.000000,0.802107,0.400000,0.024205,0.039069
92.700000,-0.227385,0.707388,0.024479,0.148468,0.000000,0.797168,0.400000,0.026155,-0.018191
92.750000,-0.231393,0.707388,0.017467,0.119760,0.000000,0.754011,0.400000,0.023376,-0.018511
92.800000,0.442519,0.707388,0.018881,0.113734,0.000000,0.741825,0.400000,0.020709,0.035402
92.850000,-0.293035,0.707388,0.023249,0.082964,0.000000,0.747722,0.400000,0.022538,-0.023443
92.900000,0.331136,0.707388,0.018378,0.063759,0.000000,0.756796,0.400000,0.019514,0.026491
92.950000,0.932937,0.707388,0.027097,0.083752,0.000000,0.759623,0.400000,0.020682,0.074635
93,-0.564787,0.707388,0.048790,0.125235,0.000000,0.810101,0.400000,0.025686,-0.045183
93.050000,0.738106,0.707388,0.030418,0.103262,0.000000,0.828911,0.400000,0.020746,0.059048
93.100000,-0.152574,0.707388,0.039526,0.086503,0.000000,0.823175,0.400000,0.024486,-0.012206
93.150000,0.752244,0.707388,0.023772,0.098290,0.000000,0.804916,0.400000,0.022274,0.060180
93.200000,0.544591,0.707388,0.016495,0.100414,0.000000,0.840498,0.400000,0.026029,0.043567
93.250000,0.576108,0.707388,0.009188,0.098477,0.000000,0.832721,0.400000,0.028252,0.046089
93.300000,-0.016051,0.707388,0.011745,0.097054,0.000000,0.834945,0.400000,0.030568,-0.001284
93.350000,0.638997,0.707388,0.026153,0.088187,0.000000,0.827610,0.400000,0.028936,0.051120
93.400000,0.302077,0.707388,0.026453,0.083525,0.000000,0.827666,0.400000,0.031625,0.024166
93.450000,0.457454,0.707388,0.024996,0.079222,0.000000,0.801025,0.400000,0.031998,0.036596
93.500000,0.192239,0.707388,0.024603,0.070292,0.000000,0.802192,0.400000,0.033359,0.015379
93.550000,0.356521,0.707388,0.019009,0.060595,0.000000,0.794753,0.400000,0.032935,0.028522
93.600000,0.006516,0.707388,0.020997,0.062974,0.000000,0.798617,0.400000,0.033596,0.000521
93.650000,0.621288,0.707388,0.028504,0.040224,0.000000,0.788823,0.400000,0.031958,0.049703
93.700000,-0.157769,0.707388,0.038478,0.084124,0.000000,0.850586,0.400000,0.034381,-0.012622
93.750000,0.838888,0.707388,0.065425,0.075020,0.000000,0.869158,0.400000,0.031641,0.067111
93.800000,-0.808713,0.707388,0.069265,0.100185,0.000000,0.869078,0.400000,0.035488,-0.064697
93.850000,0.546431,0.707388,0.045946,0.059975,0.000000,0.866760,0.400000,0.028480,0.043715
93.900000,-0.176153,0.707388,0.043607,0.080344,0.000000,0.869539,0.400000,0.030593,-0.014092
93.950000,0.432307,0.707388,0.039740,0.099468,0.000000,0.869760,0.400000,0.027923,0.034585
94,-0.661391,0.707388,0.060913,0.093127,0.000000,0.865885,0.400000,0.029325,-0.052911
94.050000,0.565255,0.707388,0.056832,0.089176,0.000000,0.868289,0.400000,0.023578,0.045220
94.100000,0.084572,0.707388,0.046323,0.131163,0.000000,0.868205,0.400000,0.026057,0.006766
94.150000,0.773426,0.707388,0.062585,0.118532,0.000000,0.877731,0.400000,0.025302,0.061874
94.200000,0.012864,0.707388,0.098031,0.096328,0.000000,0.852297,0.400000,0.029042,0.001029
94.250000,0.217931,0.707388,0.050809,0.105578,0.000000,0.857196,0.400000,0.027673,0.017435
94.300000,0.354375,0.707388,0.029637,0.120773,0.000000,0.867458,0.400000,0.027700,0.028350
94.350000,-0.130019,0.707388,0.014241,0.129078,0.000000,0.863945,0.400000,0.028609,-0.010402
94.400000,-0.357754,0.707388,0.028609,0.092273,0.000000,0.864109,0.400000,0.026337,-0.028620
94.450000,-0.341679,0.707388,0.033115,0.111585,0.000000,0.843958,0.400000,0.022705,-0.027334
94.500000,-0.379050,0.707388,0.070608,0.107073,0.000000,0.855336,0.400000,0.019358,-0.030324
94.550000,0.154040,0.707388,0.010439,0.094446,0.000000,0.854748,0.400000,0.015937,0.012323
94.600000,-0.530359,0.707388,0.015154,0.058947,0.000000,0.799691,0.400000,0.016137,-0.042429
94.650000,-0.732099,0.707388,0.018572,0.096258,0.000000,0.801140,0.400000,0.011898,-0.058568
94.700000,0.522547,0.707388,0.029310,0.092000,0.000000,0.830267,0.400000,0.006565,0.041804
94.750000,-1.200685,0.707388,0.037808,0.105673,0.000000,0.843512,0.400000,0.009618,-0.096055
94.800000,0.050208,0.707388,0.032318,0.075542,0.000000,0.836314,0.400000,0.001367,0.004017
94.850000,0.456702,0.707388,0.024083,0.082446,0.000000,0.848759,0.400000,0.001623,0.036536
94.900000,0.493042,0.707388,0.044212,0.083846,0.000000,0.846702,0.400000,0.004498,0.039443
94.950000,-0.082623,0.707388,0.040752,0.133067,0.000000,0.848724,0.400000,0.007464,-0.006610
95,0.515923,0.707388,0.040663,0.133388,0.000000,0.848401,0.400000,0.006556,0.041274
95.050000,-0.722520,0.707388,0.024028,0.122420,0.000000,0.847879,0.400000,0.009567,-0.057802
95.100000,0.078632,0.707388,0.051889,0.086071,0.000000,0.822178,0.400000,0.004413,0.006291
95.150000,0.675750,0.707388,0.072506,0.146825,0.000000,0.810558,0.400000,0.004701,0.054060
95.200000,-0.586736,0.707388,0.044063,0.128907,0.000000,0.814537,0.400000,0.008839,-0.046939
95.250000,-0.344964,0.707388,0.029664,0.126427,0.000000,0.808602,0.400000,0.004600,-0.027597
95.300000,0.054961,0.707388,0.061085,0.129022,0.000000,0.811007,0.400000,0.002137,0.004397
95.350000,1.064270,0.707388,0.049600,0.105729,0.000000,0.814762,0.400000,0.002386,0.085142
95.400000,1.534481,0.707388,0.053195,0.114108,0.000000,0.853797,0.400000,0.009155,0.122759
95.450000,0.082491,0.707388,0.031483,0.133382,0.000000,0.865020,0.400000,0.018628,0.006599
95.500000,0.694129,0.707388,0.043023,0.100204,0.000000,0.864433,0.400000,0.018231,0.055530
95.550000,-1.072522,0.707388,0.041402,0.167998,0.000000,0.847784,0.400000,0.021812,-0.085802
95.600000,0.725050,0.707388,0.061515,0.084328,0.000000,0.886856,0.400000,0.013780,0.058004
95.650000,-0.502342,0.707388,0.050810,0.132870,0.000000,0.872688,0.400000,0.017783,-0.040187
95.700000,1.276396,0.707388,0.058189,0.121136,0.000000,0.871950,0.400000,0.013643,0.102112
95.750000,-0.810186,0.707388,0.078147,0.107035,0.000000,0.873309,0.400000,0.021222,-0.064815
95.800000,0.088452,0.707388,0.040303,0.115761,0.000000,0.855677,0.400000,0.014917,0.007076
95.850000,0.717092,0.707388,0.036703,0.104931,0.000000,0.853905,0.400000,0.014744,0.057367
95.900000,-0.272587,0.707388,0.026215,0.096437,0.000000,0.855463,0.400000,0.018647,-0.021807
95.950000,0.339265,0.707388,0.027950,0.092776,0.000000,0.860166,0.400000,0.015951,0.027141
96,0.618289,0.707388,0.029641,0.120987,0.000000,0.862092,0.400000,0.017349,0.049463
96.050000,-0.761217,0.707388,0.051352,0.118268,0.000000,0.872624,0.400000,0.020483,-0.060897
96.100000,-1.063440,0.707388,0.024452,0.116483,0.000000,0.871100,0.400000,0.014532,-0.085075
96.150000,-1.161311,0.707388,0.017863,0.102752,0.000000,0.864826,0.400000,0.006923,-0.092905
96.200000,-0.453136,0.707388,0.022270,0.097619,0.000000,0.907771,0.400000,-0.000939,-0.036251
96.250000,-1.661771,0.707388,0.042134,0.129117,0.000000,0.908050,0.400000,-0.003825,-0.132942
96.300000,0.376764,0.707388,0.059107,0.123613,0.000000,0.905090,0.400000,-0.014388,0.030141
96.350000,-1.117851,0.707388,0.068044,0.115297,0.000000,0.907096,0.400000,-0.011231,-0.089428
96.400000,-0.381596,0.707388,0.067743,0.066782,0.000000,0.902480,0.400000,-0.017904,-0.030528
96.450000,-1.166814,0.707388,0.045285,0.073867,0.000000,0.900490,0.400000,-0.019478,-0.093345
96.500000,-1.063955,0.707388,0.018296,0.105980,0.000000,0.894318,0.400000,-0.026056,-0.085116
96.550000,0.012890,0.707388,0.031654,0.095674,0.000000,0.905169,0.400000,-0.031639,0.001031
96.600000,-1.086590,0.707388,0.034500,0.087369,0.000000,0.896151,0.400000,-0.029974,-0.086927
96.650000,-0.033638,0.707388,0.042138,0.085071,0.000000,0.882326,0.400000,-0.035507,-0.002691
96.700000,-0.782677,0.707388,0.047045,0.089805,0.000000,0.870426,0.400000,-0.033950,-0.062614
96.750000,-0.513430,0.707388,0.027306,0.084732,0.000000,0.852294,0.400000,-0.037318,-0.041074
96.800000,-0.563751,0.707388,0.061650,0.082555,0.000000,0.833130,0.400000,-0.038775,-0.045100
96.850000,-0.966084,0.707388,0.084130,0.079247,0.000000,0.816307,0.400000,-0.040485,-0.077287
96.900000,0.085981,0.707388,0.060450,0.112996,0.000000,0.819961,0.400000,-0.044713,0.006879
96.950000,-1.060781,0.707388,0.048806,0.070904,0.000000,0.821799,0.400000,-0.041921,-0.084862
97,1.045906,0.707388,0.070012,0.146848,0.000000,0.809482,0.400000,-0.046690,0.083672
97.050000,0.555143,0.707388,0.060259,0.092164,0.000000,0.806249,0.400000,-0.037587,0.044411
97.100000,0.122713,0.707388,0.024701,0.057499,0.000000,0.818077,0.400000,-0.032114,0.009817
97.150000,0.183026,0.707388,0.017807,0.119560,0.000000,0.814958,0.400000,-0.029714,0.014642
97.200000,0.586107,0.707388,0.030086,0.108274,0.000000,0.810372,0.400000,-0.027044,0.046889
97.250000,-0.289602,0.707388,0.067871,0.107429,0.000000,0.811554,0.400000,-0.021899,-0.023168
97.300000,0.316625,0.707388,0.072260,0.067317,0.000000,0.800980,0.400000,-0.022678,0.025330
97.350000,-0.346541,0.707388,0.062504,0.130192,0.000000,0.796483,0.400000,-0.019495,-0.027723
97.400000,1.152659,0.707388,0.057512,0.112976,0.000000,0.804472,0.400000,-0.020763,0.092213
97.450000,-0.361255,0.707388,0.046775,0.068228,0.000000,0.807150,0.400000,-0.012265,-0.028900
97.500000,-0.639271,0.707388,0.027970,0.098796,0.000000,0.806641,0.400000,-0.013990,-0.051142
97.550000,-0.131834,0.707388,0.031644,0.126226,0.000000,0.847558,0.400000,-0.017428,-0.010547
97.600000,0.428143,0.707388,0.024348,0.108043,0.000000,0.842989,0.400000,-0.017409,0.034251
97.650000,-0.162610,0.707388,0.032022,0.112309,0.000000,0.835346,0.400000,-0.013768,-0.013009
97.700000,0.422989,0.707388,0.027321,0.089600,0.000000,0.847775,0.400000,-0.014132,0.033839
97.750000,-0.395427,0.707388,0.032516,0.059613,0.000000,0.829000,0.400000,-0.010688,-0.031634
97.800000,-0.450076,0.707388,0.042428,0.081305,0.000000,0.830503,0.400000,-0.012713,-0.036006
97.850000,-0.135747,0.707388,0.052839,0.053739,0.000000,0.837381,0.400000,-0.014990,-0.010860
97.900000,0.344943,0.707388,0.041979,0.065408,0.000000,0.841237,0.400000,-0.015119,0.027595
97.950000,0.377785,0.707388,0.016591,0.069864,0.000000,0.834936,0.400000,-0.012131,0.030223
98,-0.458437,0.707388,0.028077,0.074900,0.000000,0.837199,0.400000,-0.009079,-0.036675
98.050000,-0.659435,0.707388,0.061796,0.074344,0.000000,0.848423,0.400000,-0.011592,-0.052755
98.100000,-1.042811,0.707388,0.057847,0.068145,0.000000,0.848288,0.400000,-0.015280,-0.083425
98.150000,-1.387966,0.707388,0.027866,0.089772,0.000000,0.877839,0.400000,-0.021265,-0.111037
98.200000,-1.793217,0.707388,0.020891,0.114272,0.000000,0.873352,0.400000,-0.029185,-0.143457
98.250000,-1.928865,0.707388,0.013830,0.129104,0.000000,0.882134,0.400000,-0.039331,-0.154309
98.300000,-1.884338,0.707388,0.008068,0.121434,0.000000,0.877080,0.400000,-0.049848,-0.150747
98.350000,-1.858733,0.707388,0.003487,0.105064,0.000000,0.868969,0.400000,-0.059551,-0.148699
98.400000,-1.849457,0.707388,0.002968,0.091977,0.000000,0.807330,0.400000,-0.068604,-0.147957
98.450000,-1.716833,0.707388,0.004781,0.077038,0.000000,0.799217,0.400000,-0.077143,-0.137347
98.500000,-1.585079,0.707388,0.003867,0.060323,0.000000,0.748031,0.400000,-0.084397,-0.126806
98.550000,-1.549030,0.707388,0.009084,0.052759,0.000000,0.636295,0.400000,-0.090436,-0.123922
98.600000,-1.504293,0.707388,0.012871,0.042291,0.000000,0.615773,0.400000,-0.095940,-0.120343
98.650000,-0.805278,0.707388,0.024249,0.078537,0.000000,0.606615,0.400000,-0.100878,-0.064422
98.700000,-0.274228,0.707388,0.037959,0.126220,0.000000,0.617040,0.400000,-0.101046,-0.021938
98.750000,-0.194965,0.707388,0.062770,0.121292,0.000000,0.623176,0.400000,-0.097769,-0.015597
98.800000,-0.666254,0.707388,0.023672,0.068781,0.000000,0.633733,0.400000,-0.094142,-0.053300
98.850000,-0.269524,0.707388,0.039048,0.084686,0.000000,0.610298,0.400000,-0.093747,-0.021562
98.900000,0.077277,0.707388,0.039754,0.129756,0.000000,0.612303,0.400000,-0.090804,0.006182
98.950000,-0.152477,0.707388,0.074989,0.080676,0.000000,0.622767,0.400000,-0.085764,-0.012198
99,-0.853853,0.707388,0.042202,0.095729,0.000000,0.617164,0.400000,-0.082462,-0.068308
99.050000,0.082723,0.707388,0.069589,0.098285,0.000000,0.613766,0.400000,-0.083865,0.006618
99.100000,0.388320,0.707388,0.068031,0.118200,0.000000,0.615806,0.400000,-0.079137,0.031066
99.150000,0.046279,0.707388,0.054839,0.090531,0.000000,0.622318,0.400000,-0.072667,0.003702
99.200000,-0.850231,0.707388,0.045804,0.109475,0.000000,0.623404,0.400000,-0.068734,-0.068019
99.250000,-0.229033,0.707388,0.043554,0.077009,0.000000,0.624549,0.400000,-0.070800,-0.018323
99.300000,0.227023,0.707388,0.025103,0.118921,0.000000,0.623538,0.400000,-0.068742,0.018162
99.350000,-0.342117,0.707388,0.035822,0.143664,0.000000,0.613530,0.400000,-0.063836,-0.027369
99.400000,0.263191,0.707388,0.044158,0.083913,0.000000,0.588580,0.400000,-0.062858,0.021055
99.450000,0.519750,0.707388,0.054006,0.150086,0.000000,0.588861,0.400000,-0.058012,0.041580
